order_item_id,order_id,product_id,quantity,price,discount
ITEM_0004092,ORD_002006,PROD_00104,3,324.75,0.0
ITEM_0004093,ORD_002007,PROD_00052,3,78.01,0.0
ITEM_0004094,ORD_002007,PROD_00067,2,416.89,0.0
ITEM_0004095,ORD_002007,PROD_00129,1,257.67,0.0
ITEM_0004096,ORD_002008,PROD_00123,3,166.37,0.0
ITEM_0004097,ORD_002009,PROD_00016,2,60.72,0.0
ITEM_0004098,ORD_002009,PROD_00021,1,173.98,0.0
ITEM_0004099,ORD_002010,PROD_00181,1,324.24,0.0
ITEM_0004100,ORD_002011,PROD_00002,3,181.19,0.0
ITEM_0004101,ORD_002011,PROD_00042,3,410.28,7.55
ITEM_0004102,ORD_002012,PROD_00035,2,349.49,0.0
ITEM_0004103,ORD_002013,PROD_00131,2,330.59,0.0
ITEM_0004104,ORD_002013,PROD_00095,2,484.11,6.95
ITEM_0004105,ORD_002014,PROD_00169,1,453.54,13.77
ITEM_0004106,ORD_002014,PROD_00098,2,398.91,3.82
ITEM_0004107,ORD_002014,PROD_00032,3,59.56,10.96
ITEM_0004108,ORD_002014,PROD_00148,1,293.45,0.0
ITEM_0004109,ORD_002014,PROD_00074,2,224.11,0.0
ITEM_0004110,ORD_002015,PROD_00065,2,60.8,3.93
ITEM_0004111,ORD_002015,PROD_00089,3,164.05,0.0
ITEM_0004112,ORD_002016,PROD_00125,3,311.53,0.0
ITEM_0004113,ORD_002017,PROD_00134,2,285.29,0.0
ITEM_0004114,ORD_002017,PROD_00135,3,257.09,29.32
ITEM_0004115,ORD_002018,PROD_00161,3,355.44,0.0
ITEM_0004116,ORD_002018,PROD_00180,2,62.58,0.0
ITEM_0004117,ORD_002019,PROD_00038,2,229.97,0.0
ITEM_0004118,ORD_002019,PROD_00048,1,36.1,0.0
ITEM_0004119,ORD_002020,PROD_00094,1,450.35,78.72
ITEM_0004120,ORD_002021,PROD_00168,1,311.68,51.02
ITEM_0004121,ORD_002021,PROD_00071,3,494.67,0.0
ITEM_0004122,ORD_002021,PROD_00029,2,259.16,0.0
ITEM_0004123,ORD_002022,PROD_00002,2,181.19,0.0
ITEM_0004124,ORD_002022,PROD_00001,3,320.28,17.42
ITEM_0004125,ORD_002022,PROD_00164,1,477.76,0.0
ITEM_0004126,ORD_002023,PROD_00185,1,340.46,59.25
ITEM_0004127,ORD_002024,PROD_00045,3,51.1,0.13
ITEM_0004128,ORD_002025,PROD_00092,3,498.22,0.0
ITEM_0004129,ORD_002025,PROD_00156,1,478.78,8.84
ITEM_0004130,ORD_002026,PROD_00027,1,72.62,0.0
ITEM_0004131,ORD_002026,PROD_00181,1,324.24,0.0
ITEM_0004132,ORD_002026,PROD_00030,2,114.95,22.24
ITEM_0004133,ORD_002027,PROD_00034,2,74.21,9.49
ITEM_0004134,ORD_002027,PROD_00002,3,181.19,0.0
ITEM_0004135,ORD_002028,PROD_00062,1,281.53,0.0
ITEM_0004136,ORD_002028,PROD_00008,1,317.34,0.0
ITEM_0004137,ORD_002029,PROD_00183,1,172.04,0.0
ITEM_0004138,ORD_002029,PROD_00085,1,224.7,0.0
ITEM_0004139,ORD_002029,PROD_00063,3,199.57,0.0
ITEM_0004140,ORD_002029,PROD_00078,1,98.42,0.0
ITEM_0004141,ORD_002030,PROD_00074,1,224.11,0.0
ITEM_0004142,ORD_002030,PROD_00188,1,468.55,47.79
ITEM_0004143,ORD_002030,PROD_00161,3,355.44,0.0
ITEM_0004144,ORD_002031,PROD_00144,3,285.83,0.0
ITEM_0004145,ORD_002032,PROD_00030,1,114.95,18.94
ITEM_0004146,ORD_002032,PROD_00171,3,77.36,0.0
ITEM_0004147,ORD_002033,PROD_00148,2,293.45,0.0
ITEM_0004148,ORD_002033,PROD_00004,3,305.18,0.0
ITEM_0004149,ORD_002034,PROD_00197,1,335.41,0.0
ITEM_0004150,ORD_002035,PROD_00111,3,316.26,18.85
ITEM_0004151,ORD_002035,PROD_00146,1,450.4,0.0
ITEM_0004152,ORD_002036,PROD_00085,2,224.7,0.0
ITEM_0004153,ORD_002037,PROD_00022,1,149.23,0.0
ITEM_0004154,ORD_002037,PROD_00103,1,210.62,0.0
ITEM_0004155,ORD_002037,PROD_00082,2,490.21,0.0
ITEM_0004156,ORD_002038,PROD_00163,1,341.54,0.0
ITEM_0004157,ORD_002039,PROD_00157,2,183.6,11.06
ITEM_0004158,ORD_002040,PROD_00137,1,203.01,5.72
ITEM_0004159,ORD_002040,PROD_00073,2,434.24,26.18
ITEM_0004160,ORD_002040,PROD_00173,1,328.76,0.0
ITEM_0004161,ORD_002041,PROD_00185,2,340.46,0.0
ITEM_0004162,ORD_002042,PROD_00118,2,246.64,0.0
ITEM_0004163,ORD_002043,PROD_00097,1,87.18,6.43
ITEM_0004164,ORD_002043,PROD_00004,1,305.18,46.56
ITEM_0004165,ORD_002044,PROD_00154,2,366.43,0.0
ITEM_0004166,ORD_002045,PROD_00036,1,224.46,40.93
ITEM_0004167,ORD_002045,PROD_00135,1,257.09,0.0
ITEM_0004168,ORD_002045,PROD_00100,2,281.47,49.64
ITEM_0004169,ORD_002045,PROD_00058,3,262.53,0.0
ITEM_0004170,ORD_002046,PROD_00154,2,366.43,34.01
ITEM_0004171,ORD_002046,PROD_00036,1,224.46,0.0
ITEM_0004172,ORD_002046,PROD_00034,2,74.21,0.0
ITEM_0004173,ORD_002046,PROD_00007,3,325.07,26.4
ITEM_0004174,ORD_002047,PROD_00091,1,67.7,0.0
ITEM_0004175,ORD_002047,PROD_00193,3,162.38,17.27
ITEM_0004176,ORD_002047,PROD_00009,2,319.38,9.66
ITEM_0004177,ORD_002047,PROD_00056,2,215.71,25.24
ITEM_0004178,ORD_002047,PROD_00032,1,59.56,0.0
ITEM_0004179,ORD_002048,PROD_00125,3,311.53,3.62
ITEM_0004180,ORD_002048,PROD_00022,1,149.23,17.36
ITEM_0004181,ORD_002049,PROD_00088,2,383.91,0.0
ITEM_0004182,ORD_002050,PROD_00154,2,366.43,32.94
ITEM_0004183,ORD_002051,PROD_00187,3,206.41,39.73
ITEM_0004184,ORD_002051,PROD_00056,3,215.71,0.0
ITEM_0004185,ORD_002051,PROD_00035,2,349.49,0.0
ITEM_0004186,ORD_002052,PROD_00074,2,224.11,33.17
ITEM_0004187,ORD_002052,PROD_00063,3,199.57,30.21
ITEM_0004188,ORD_002053,PROD_00128,2,440.75,0.0
ITEM_0004189,ORD_002053,PROD_00110,2,132.8,4.7
ITEM_0004190,ORD_002054,PROD_00148,1,293.45,0.0
ITEM_0004191,ORD_002055,PROD_00185,1,340.46,16.74
ITEM_0004192,ORD_002055,PROD_00160,3,491.31,47.01
ITEM_0004193,ORD_002056,PROD_00110,2,132.8,4.02
ITEM_0004194,ORD_002056,PROD_00053,3,453.87,0.0
ITEM_0004195,ORD_002057,PROD_00163,3,341.54,0.0
ITEM_0004196,ORD_002058,PROD_00074,1,224.11,0.0
ITEM_0004197,ORD_002059,PROD_00117,1,445.61,0.0
ITEM_0004198,ORD_002059,PROD_00087,3,85.18,0.0
ITEM_0004199,ORD_002059,PROD_00198,3,301.95,14.69
ITEM_0004200,ORD_002060,PROD_00169,3,453.54,0.0
ITEM_0004201,ORD_002061,PROD_00138,2,189.15,24.93
ITEM_0004202,ORD_002061,PROD_00183,1,172.04,0.0
ITEM_0004203,ORD_002062,PROD_00088,1,383.91,7.55
ITEM_0004204,ORD_002062,PROD_00054,2,278.91,0.0
ITEM_0004205,ORD_002062,PROD_00135,1,257.09,0.0
ITEM_0004206,ORD_002063,PROD_00114,1,286.17,0.0
ITEM_0004207,ORD_002064,PROD_00081,2,436.32,0.0
ITEM_0004208,ORD_002064,PROD_00089,2,164.05,0.0
ITEM_0004209,ORD_002064,PROD_00057,2,419.98,0.0
ITEM_0004210,ORD_002064,PROD_00064,2,396.37,34.98
ITEM_0004211,ORD_002064,PROD_00126,2,408.6,0.0
ITEM_0004212,ORD_002065,PROD_00182,1,427.02,34.74
ITEM_0004213,ORD_002065,PROD_00095,1,484.11,0.0
ITEM_0004214,ORD_002066,PROD_00099,2,398.11,0.0
ITEM_0004215,ORD_002066,PROD_00137,1,203.01,0.0
ITEM_0004216,ORD_002067,PROD_00183,3,172.04,0.0
ITEM_0004217,ORD_002067,PROD_00127,3,383.93,0.0
ITEM_0004218,ORD_002067,PROD_00046,1,82.2,0.0
ITEM_0004219,ORD_002068,PROD_00148,1,293.45,0.0
ITEM_0004220,ORD_002069,PROD_00127,2,383.93,0.0
ITEM_0004221,ORD_002070,PROD_00119,1,232.24,0.0
ITEM_0004222,ORD_002070,PROD_00036,2,224.46,0.0
ITEM_0004223,ORD_002070,PROD_00096,1,41.82,0.0
ITEM_0004224,ORD_002071,PROD_00143,3,174.82,0.0
ITEM_0004225,ORD_002072,PROD_00040,3,474.09,0.0
ITEM_0004226,ORD_002072,PROD_00178,2,252.74,0.0
ITEM_0004227,ORD_002072,PROD_00015,3,306.45,0.0
ITEM_0004228,ORD_002073,PROD_00162,1,467.9,0.0
ITEM_0004229,ORD_002074,PROD_00039,3,394.34,72.41
ITEM_0004230,ORD_002074,PROD_00007,1,325.07,0.0
ITEM_0004231,ORD_002074,PROD_00013,2,294.36,0.0
ITEM_0004232,ORD_002074,PROD_00185,3,340.46,67.61
ITEM_0004233,ORD_002074,PROD_00174,1,326.49,0.0
ITEM_0004234,ORD_002075,PROD_00043,3,35.57,0.0
ITEM_0004235,ORD_002075,PROD_00177,3,467.62,0.0
ITEM_0004236,ORD_002075,PROD_00139,1,255.04,0.0
ITEM_0004237,ORD_002076,PROD_00074,2,224.11,0.0
ITEM_0004238,ORD_002077,PROD_00072,1,326.98,0.0
ITEM_0004239,ORD_002077,PROD_00146,1,450.4,33.29
ITEM_0004240,ORD_002077,PROD_00184,1,101.24,0.0
ITEM_0004241,ORD_002077,PROD_00014,1,230.37,0.0
ITEM_0004242,ORD_002078,PROD_00029,2,259.16,0.0
ITEM_0004243,ORD_002079,PROD_00131,3,330.59,0.0
ITEM_0004244,ORD_002079,PROD_00148,3,293.45,14.98
ITEM_0004245,ORD_002080,PROD_00090,2,370.48,0.0
ITEM_0004246,ORD_002081,PROD_00163,3,341.54,35.18
ITEM_0004247,ORD_002082,PROD_00013,1,294.36,37.63
ITEM_0004248,ORD_002083,PROD_00115,1,474.79,0.0
ITEM_0004249,ORD_002084,PROD_00156,3,478.78,85.94
ITEM_0004250,ORD_002084,PROD_00010,3,258.6,0.0
ITEM_0004251,ORD_002084,PROD_00040,3,474.09,0.0
ITEM_0004252,ORD_002084,PROD_00119,2,232.24,0.0
ITEM_0004253,ORD_002085,PROD_00109,3,474.27,0.0
ITEM_0004254,ORD_002085,PROD_00133,2,384.29,0.0
ITEM_0004255,ORD_002085,PROD_00029,3,259.16,0.0
ITEM_0004256,ORD_002085,PROD_00022,3,149.23,5.95
ITEM_0004257,ORD_002086,PROD_00008,1,317.34,0.0
ITEM_0004258,ORD_002086,PROD_00086,2,189.5,0.0
ITEM_0004259,ORD_002086,PROD_00138,3,189.15,13.16
ITEM_0004260,ORD_002087,PROD_00062,1,281.53,0.0
ITEM_0004261,ORD_002088,PROD_00025,3,334.45,0.0
ITEM_0004262,ORD_002088,PROD_00120,3,247.28,33.7
ITEM_0004263,ORD_002089,PROD_00054,1,278.91,43.99
ITEM_0004264,ORD_002089,PROD_00002,2,181.19,32.65
ITEM_0004265,ORD_002090,PROD_00144,1,285.83,3.98
ITEM_0004266,ORD_002090,PROD_00166,2,135.66,0.0
ITEM_0004267,ORD_002091,PROD_00077,1,366.27,0.0
ITEM_0004268,ORD_002091,PROD_00110,1,132.8,0.0
ITEM_0004269,ORD_002092,PROD_00121,3,432.13,0.0
ITEM_0004270,ORD_002092,PROD_00033,3,268.0,0.0
ITEM_0004271,ORD_002093,PROD_00121,1,432.13,65.68
ITEM_0004272,ORD_002093,PROD_00117,2,445.61,11.43
ITEM_0004273,ORD_002093,PROD_00192,3,346.18,0.0
ITEM_0004274,ORD_002094,PROD_00114,1,286.17,2.75
ITEM_0004275,ORD_002095,PROD_00126,3,408.6,0.0
ITEM_0004276,ORD_002095,PROD_00056,2,215.71,0.0
ITEM_0004277,ORD_002096,PROD_00159,3,130.79,0.0
ITEM_0004278,ORD_002097,PROD_00157,2,183.6,0.0
ITEM_0004279,ORD_002098,PROD_00157,3,183.6,0.0
ITEM_0004280,ORD_002099,PROD_00158,3,403.79,0.0
ITEM_0004281,ORD_002100,PROD_00183,2,172.04,15.79
ITEM_0004282,ORD_002101,PROD_00195,1,85.06,0.0
ITEM_0004283,ORD_002101,PROD_00067,3,416.89,1.77
ITEM_0004284,ORD_002102,PROD_00086,3,189.5,34.41
ITEM_0004285,ORD_002102,PROD_00127,2,383.93,53.91
ITEM_0004286,ORD_002102,PROD_00164,1,477.76,67.73
ITEM_0004287,ORD_002103,PROD_00103,2,210.62,0.0
ITEM_0004288,ORD_002104,PROD_00154,1,366.43,0.0
ITEM_0004289,ORD_002104,PROD_00117,3,445.61,0.0
ITEM_0004290,ORD_002104,PROD_00143,1,174.82,0.0
ITEM_0004291,ORD_002104,PROD_00053,1,453.87,0.0
ITEM_0004292,ORD_002105,PROD_00065,2,60.8,10.9
ITEM_0004293,ORD_002106,PROD_00062,1,281.53,0.0
ITEM_0004294,ORD_002106,PROD_00040,1,474.09,0.0
ITEM_0004295,ORD_002107,PROD_00133,1,384.29,0.0
ITEM_0004296,ORD_002108,PROD_00033,1,268.0,1.84
ITEM_0004297,ORD_002108,PROD_00075,3,199.46,0.0
ITEM_0004298,ORD_002109,PROD_00078,3,98.42,0.0
ITEM_0004299,ORD_002110,PROD_00087,1,85.18,0.0
ITEM_0004300,ORD_002110,PROD_00072,2,326.98,0.0
ITEM_0004301,ORD_002111,PROD_00179,1,151.84,0.0
ITEM_0004302,ORD_002111,PROD_00186,2,449.55,0.0
ITEM_0004303,ORD_002111,PROD_00051,1,28.77,0.0
ITEM_0004304,ORD_002112,PROD_00010,3,258.6,42.45
ITEM_0004305,ORD_002113,PROD_00001,2,320.28,0.0
ITEM_0004306,ORD_002114,PROD_00086,2,189.5,0.0
ITEM_0004307,ORD_002114,PROD_00179,3,151.84,0.0
ITEM_0004308,ORD_002114,PROD_00072,3,326.98,0.0
ITEM_0004309,ORD_002114,PROD_00017,3,51.32,0.0
ITEM_0004310,ORD_002115,PROD_00023,2,305.32,0.0
ITEM_0004311,ORD_002115,PROD_00063,3,199.57,0.0
ITEM_0004312,ORD_002116,PROD_00163,2,341.54,0.0
ITEM_0004313,ORD_002117,PROD_00066,1,31.72,0.0
ITEM_0004314,ORD_002117,PROD_00197,3,335.41,66.65
ITEM_0004315,ORD_002117,PROD_00118,1,246.64,17.21
ITEM_0004316,ORD_002118,PROD_00128,3,440.75,0.0
ITEM_0004317,ORD_002118,PROD_00052,3,78.01,2.18
ITEM_0004318,ORD_002119,PROD_00122,3,205.37,0.0
ITEM_0004319,ORD_002119,PROD_00105,3,72.88,10.62
ITEM_0004320,ORD_002120,PROD_00131,2,330.59,0.0
ITEM_0004321,ORD_002120,PROD_00127,1,383.93,0.0
ITEM_0004322,ORD_002120,PROD_00123,3,166.37,0.0
ITEM_0004323,ORD_002121,PROD_00171,1,77.36,10.13
ITEM_0004324,ORD_002121,PROD_00092,3,498.22,92.1
ITEM_0004325,ORD_002122,PROD_00114,3,286.17,0.0
ITEM_0004326,ORD_002122,PROD_00132,3,62.67,0.0
ITEM_0004327,ORD_002123,PROD_00084,1,476.87,87.44
ITEM_0004328,ORD_002124,PROD_00082,3,490.21,0.0
ITEM_0004329,ORD_002125,PROD_00039,2,394.34,0.0
ITEM_0004330,ORD_002125,PROD_00112,2,92.63,0.0
ITEM_0004331,ORD_002126,PROD_00190,3,290.71,1.71
ITEM_0004332,ORD_002127,PROD_00200,2,416.1,0.0
ITEM_0004333,ORD_002128,PROD_00091,2,67.7,0.0
ITEM_0004334,ORD_002129,PROD_00079,2,333.85,58.29
ITEM_0004335,ORD_002129,PROD_00135,2,257.09,0.0
ITEM_0004336,ORD_002130,PROD_00164,3,477.76,0.0
ITEM_0004337,ORD_002130,PROD_00047,3,410.18,0.0
ITEM_0004338,ORD_002131,PROD_00165,1,478.1,0.0
ITEM_0004339,ORD_002131,PROD_00005,1,476.13,69.62
ITEM_0004340,ORD_002132,PROD_00161,2,355.44,40.64
ITEM_0004341,ORD_002132,PROD_00010,1,258.6,0.0
ITEM_0004342,ORD_002133,PROD_00105,1,72.88,0.0
ITEM_0004343,ORD_002133,PROD_00155,1,169.27,0.0
ITEM_0004344,ORD_002133,PROD_00054,1,278.91,53.12
ITEM_0004345,ORD_002134,PROD_00099,2,398.11,55.87
ITEM_0004346,ORD_002134,PROD_00167,3,142.86,0.0
ITEM_0004347,ORD_002134,PROD_00182,1,427.02,0.0
ITEM_0004348,ORD_002135,PROD_00024,2,79.3,0.0
ITEM_0004349,ORD_002135,PROD_00165,3,478.1,0.0
ITEM_0004350,ORD_002135,PROD_00196,2,353.95,0.0
ITEM_0004351,ORD_002136,PROD_00127,2,383.93,0.0
ITEM_0004352,ORD_002136,PROD_00054,2,278.91,0.0
ITEM_0004353,ORD_002137,PROD_00168,2,311.68,0.0
ITEM_0004354,ORD_002138,PROD_00069,2,234.26,0.0
ITEM_0004355,ORD_002138,PROD_00130,1,33.84,0.0
ITEM_0004356,ORD_002138,PROD_00051,2,28.77,0.0
ITEM_0004357,ORD_002139,PROD_00056,2,215.71,0.0
ITEM_0004358,ORD_002139,PROD_00112,1,92.63,15.94
ITEM_0004359,ORD_002139,PROD_00101,2,73.59,0.0
ITEM_0004360,ORD_002140,PROD_00041,3,391.28,0.0
ITEM_0004361,ORD_002141,PROD_00187,3,206.41,0.0
ITEM_0004362,ORD_002141,PROD_00111,3,316.26,1.5
ITEM_0004363,ORD_002141,PROD_00153,3,389.74,0.0
ITEM_0004364,ORD_002142,PROD_00045,3,51.1,4.74
ITEM_0004365,ORD_002143,PROD_00195,3,85.06,0.0
ITEM_0004366,ORD_002144,PROD_00037,2,485.1,0.0
ITEM_0004367,ORD_002144,PROD_00152,2,215.2,0.0
ITEM_0004368,ORD_002144,PROD_00081,3,436.32,49.06
ITEM_0004369,ORD_002145,PROD_00090,2,370.48,9.83
ITEM_0004370,ORD_002145,PROD_00029,3,259.16,0.0
ITEM_0004371,ORD_002146,PROD_00025,1,334.45,0.0
ITEM_0004372,ORD_002146,PROD_00080,1,91.66,0.0
ITEM_0004373,ORD_002146,PROD_00054,3,278.91,38.14
ITEM_0004374,ORD_002146,PROD_00088,3,383.91,0.0
ITEM_0004375,ORD_002147,PROD_00186,1,449.55,31.7
ITEM_0004376,ORD_002147,PROD_00026,1,161.7,28.1
ITEM_0004377,ORD_002147,PROD_00029,2,259.16,0.0
ITEM_0004378,ORD_002148,PROD_00098,2,398.91,4.08
ITEM_0004379,ORD_002148,PROD_00047,2,410.18,0.0
ITEM_0004380,ORD_002148,PROD_00171,3,77.36,11.06
ITEM_0004381,ORD_002149,PROD_00162,2,467.9,0.0
ITEM_0004382,ORD_002150,PROD_00171,2,77.36,0.0
ITEM_0004383,ORD_002151,PROD_00196,1,353.95,0.0
ITEM_0004384,ORD_002151,PROD_00107,3,435.42,0.0
ITEM_0004385,ORD_002152,PROD_00025,1,334.45,0.0
ITEM_0004386,ORD_002153,PROD_00196,2,353.95,7.19
ITEM_0004387,ORD_002153,PROD_00192,2,346.18,17.83
ITEM_0004388,ORD_002153,PROD_00043,1,35.57,0.0
ITEM_0004389,ORD_002154,PROD_00016,3,60.72,7.33
ITEM_0004390,ORD_002154,PROD_00109,2,474.27,74.94
ITEM_0004391,ORD_002155,PROD_00127,2,383.93,0.0
ITEM_0004392,ORD_002155,PROD_00016,3,60.72,0.0
ITEM_0004393,ORD_002156,PROD_00026,1,161.7,7.41
ITEM_0004394,ORD_002156,PROD_00045,3,51.1,0.0
ITEM_0004395,ORD_002157,PROD_00169,1,453.54,55.13
ITEM_0004396,ORD_002157,PROD_00075,1,199.46,0.0
ITEM_0004397,ORD_002157,PROD_00167,2,142.86,19.42
ITEM_0004398,ORD_002157,PROD_00039,3,394.34,56.97
ITEM_0004399,ORD_002158,PROD_00095,2,484.11,0.0
ITEM_0004400,ORD_002159,PROD_00152,1,215.2,0.0
ITEM_0004401,ORD_002160,PROD_00166,2,135.66,0.0
ITEM_0004402,ORD_002160,PROD_00077,2,366.27,58.28
ITEM_0004403,ORD_002160,PROD_00064,1,396.37,0.0
ITEM_0004404,ORD_002161,PROD_00028,1,345.85,0.0
ITEM_0004405,ORD_002161,PROD_00083,3,209.04,0.0
ITEM_0004406,ORD_002162,PROD_00087,1,85.18,0.0
ITEM_0004407,ORD_002162,PROD_00017,3,51.32,4.39
ITEM_0004408,ORD_002162,PROD_00116,3,385.81,0.0
ITEM_0004409,ORD_002163,PROD_00041,3,391.28,0.0
ITEM_0004410,ORD_002163,PROD_00026,2,161.7,0.0
ITEM_0004411,ORD_002164,PROD_00200,1,416.1,0.0
ITEM_0004412,ORD_002164,PROD_00124,2,79.03,8.12
ITEM_0004413,ORD_002165,PROD_00153,3,389.74,0.0
ITEM_0004414,ORD_002166,PROD_00014,1,230.37,0.0
ITEM_0004415,ORD_002167,PROD_00134,1,285.29,0.0
ITEM_0004416,ORD_002168,PROD_00044,3,60.27,0.0
ITEM_0004417,ORD_002168,PROD_00153,2,389.74,50.56
ITEM_0004418,ORD_002168,PROD_00081,1,436.32,52.76
ITEM_0004419,ORD_002169,PROD_00090,3,370.48,52.68
ITEM_0004420,ORD_002169,PROD_00077,1,366.27,31.06
ITEM_0004421,ORD_002170,PROD_00171,1,77.36,13.48
ITEM_0004422,ORD_002170,PROD_00034,2,74.21,3.63
ITEM_0004423,ORD_002170,PROD_00115,2,474.79,51.8
ITEM_0004424,ORD_002171,PROD_00141,2,262.6,0.0
ITEM_0004425,ORD_002171,PROD_00044,1,60.27,6.63
ITEM_0004426,ORD_002172,PROD_00164,2,477.76,0.0
ITEM_0004427,ORD_002172,PROD_00106,1,99.16,0.0
ITEM_0004428,ORD_002172,PROD_00057,3,419.98,0.0
ITEM_0004429,ORD_002173,PROD_00154,3,366.43,0.0
ITEM_0004430,ORD_002173,PROD_00004,3,305.18,0.0
ITEM_0004431,ORD_002173,PROD_00120,2,247.28,0.0
ITEM_0004432,ORD_002174,PROD_00066,3,31.72,0.0
ITEM_0004433,ORD_002175,PROD_00144,2,285.83,0.0
ITEM_0004434,ORD_002176,PROD_00047,1,410.18,0.0
ITEM_0004435,ORD_002177,PROD_00021,2,173.98,0.0
ITEM_0004436,ORD_002177,PROD_00160,2,491.31,0.0
ITEM_0004437,ORD_002178,PROD_00087,2,85.18,0.0
ITEM_0004438,ORD_002179,PROD_00115,3,474.79,0.0
ITEM_0004439,ORD_002180,PROD_00109,2,474.27,0.0
ITEM_0004440,ORD_002180,PROD_00062,1,281.53,0.0
ITEM_0004441,ORD_002180,PROD_00150,2,196.29,0.0
ITEM_0004442,ORD_002181,PROD_00127,1,383.93,0.0
ITEM_0004443,ORD_002182,PROD_00012,1,429.09,0.0
ITEM_0004444,ORD_002183,PROD_00078,1,98.42,0.0
ITEM_0004445,ORD_002183,PROD_00077,1,366.27,0.0
ITEM_0004446,ORD_002183,PROD_00101,1,73.59,10.01
ITEM_0004447,ORD_002183,PROD_00098,1,398.91,0.0
ITEM_0004448,ORD_002184,PROD_00096,2,41.82,0.0
ITEM_0004449,ORD_002184,PROD_00048,1,36.1,0.0
ITEM_0004450,ORD_002185,PROD_00065,2,60.8,0.0
ITEM_0004451,ORD_002186,PROD_00056,1,215.71,12.01
ITEM_0004452,ORD_002186,PROD_00097,1,87.18,0.0
ITEM_0004453,ORD_002186,PROD_00142,3,202.55,0.0
ITEM_0004454,ORD_002186,PROD_00144,1,285.83,0.0
ITEM_0004455,ORD_002187,PROD_00038,3,229.97,0.0
ITEM_0004456,ORD_002188,PROD_00085,3,224.7,2.89
ITEM_0004457,ORD_002189,PROD_00149,1,93.55,0.0
ITEM_0004458,ORD_002189,PROD_00025,1,334.45,10.49
ITEM_0004459,ORD_002190,PROD_00030,2,114.95,0.0
ITEM_0004460,ORD_002191,PROD_00174,3,326.49,0.0
ITEM_0004461,ORD_002191,PROD_00115,3,474.79,0.0
ITEM_0004462,ORD_002192,PROD_00115,3,474.79,15.31
ITEM_0004463,ORD_002192,PROD_00160,1,491.31,12.21
ITEM_0004464,ORD_002193,PROD_00092,3,498.22,0.0
ITEM_0004465,ORD_002193,PROD_00133,1,384.29,0.0
ITEM_0004466,ORD_002193,PROD_00189,1,379.34,0.0
ITEM_0004467,ORD_002193,PROD_00025,2,334.45,53.56
ITEM_0004468,ORD_002193,PROD_00142,3,202.55,0.0
ITEM_0004469,ORD_002194,PROD_00153,2,389.74,0.0
ITEM_0004470,ORD_002195,PROD_00193,2,162.38,0.0
ITEM_0004471,ORD_002195,PROD_00107,3,435.42,0.0
ITEM_0004472,ORD_002195,PROD_00027,2,72.62,0.0
ITEM_0004473,ORD_002196,PROD_00152,3,215.2,0.0
ITEM_0004474,ORD_002196,PROD_00166,1,135.66,0.0
ITEM_0004475,ORD_002197,PROD_00004,1,305.18,0.0
ITEM_0004476,ORD_002197,PROD_00128,2,440.75,0.0
ITEM_0004477,ORD_002198,PROD_00050,2,421.2,0.0
ITEM_0004478,ORD_002198,PROD_00108,3,90.68,0.0
ITEM_0004479,ORD_002198,PROD_00031,3,499.99,84.79
ITEM_0004480,ORD_002198,PROD_00062,2,281.53,0.0
ITEM_0004481,ORD_002198,PROD_00020,1,175.8,23.65
ITEM_0004482,ORD_002199,PROD_00058,2,262.53,0.0
ITEM_0004483,ORD_002200,PROD_00124,2,79.03,0.0
ITEM_0004484,ORD_002201,PROD_00088,1,383.91,0.0
ITEM_0004485,ORD_002202,PROD_00018,2,224.5,0.0
ITEM_0004486,ORD_002202,PROD_00162,2,467.9,0.0
ITEM_0004487,ORD_002202,PROD_00190,1,290.71,0.0
ITEM_0004488,ORD_002203,PROD_00139,2,255.04,30.51
ITEM_0004489,ORD_002204,PROD_00143,1,174.82,13.62
ITEM_0004490,ORD_002204,PROD_00065,1,60.8,0.0
ITEM_0004491,ORD_002204,PROD_00082,1,490.21,0.0
ITEM_0004492,ORD_002205,PROD_00199,3,354.85,0.0
ITEM_0004493,ORD_002205,PROD_00160,3,491.31,0.0
ITEM_0004494,ORD_002205,PROD_00012,2,429.09,0.0
ITEM_0004495,ORD_002206,PROD_00192,3,346.18,0.0
ITEM_0004496,ORD_002207,PROD_00049,1,49.99,0.0
ITEM_0004497,ORD_002207,PROD_00085,3,224.7,39.43
ITEM_0004498,ORD_002207,PROD_00167,1,142.86,0.0
ITEM_0004499,ORD_002208,PROD_00035,2,349.49,0.0
ITEM_0004500,ORD_002208,PROD_00031,3,499.99,1.12
ITEM_0004501,ORD_002209,PROD_00189,1,379.34,0.0
ITEM_0004502,ORD_002209,PROD_00070,3,444.04,0.0
ITEM_0004503,ORD_002210,PROD_00188,1,468.55,0.0
ITEM_0004504,ORD_002211,PROD_00080,2,91.66,5.44
ITEM_0004505,ORD_002212,PROD_00194,2,190.1,22.85
ITEM_0004506,ORD_002213,PROD_00031,2,499.99,0.0
ITEM_0004507,ORD_002213,PROD_00172,2,209.38,0.0
ITEM_0004508,ORD_002213,PROD_00189,2,379.34,60.9
ITEM_0004509,ORD_002213,PROD_00132,2,62.67,6.2
ITEM_0004510,ORD_002214,PROD_00050,2,421.2,26.2
ITEM_0004511,ORD_002215,PROD_00160,3,491.31,0.0
ITEM_0004512,ORD_002215,PROD_00015,1,306.45,0.0
ITEM_0004513,ORD_002216,PROD_00099,2,398.11,0.0
ITEM_0004514,ORD_002217,PROD_00062,2,281.53,0.0
