review_id,order_id,rating,review_text,review_date,helpful_count
REV_000940,ORD_001539,5,Excellent!,2024-06-23,43
REV_000941,ORD_002240,2,Disappointed,2023-12-03,34
REV_000942,ORD_001372,4,Nice,2024-05-21,1
REV_000943,ORD_003944,3,Decent,2023-04-04,50
REV_000944,ORD_003297,2,Meh,2023-05-28,6
REV_000945,ORD_004673,3,Decent,2025-01-09,35
REV_000946,ORD_004569,3,It's okay,2024-07-18,44
REV_000947,ORD_001914,2,Could be better,2024-04-09,27
REV_000948,ORD_000181,4,Solid quality,2023-06-13,12
REV_000949,ORD_004897,3,Decent,2023-05-30,20
REV_000950,ORD_003722,5,Amazing product!,2024-09-02,14
REV_000951,ORD_003084,3,Average,2023-06-28,31
REV_000952,ORD_003837,5,Exceeded expectations!,2024-03-23,47
REV_000953,ORD_001650,5,Love it!,2023-03-23,3
REV_000954,ORD_003566,5,Exceeded expectations!,2024-02-14,14
REV_000955,ORD_001638,5,Exceeded expectations!,2023-03-11,38
REV_000956,ORD_002679,4,Happy with purchase,2023-11-20,32
REV_000957,ORD_003493,3,Fair,2024-08-31,20
REV_000958,ORD_003926,3,Decent,2024-12-02,11
REV_000959,ORD_003238,1,Poor quality,2025-01-12,0
REV_000960,ORD_000913,5,Love it!,2023-07-26,49
REV_000961,ORD_001511,5,Love it!,2025-01-09,33
REV_000962,ORD_004016,5,Amazing product!,2024-08-22,1
REV_000963,ORD_003823,5,Amazing product!,2023-11-17,2
REV_000964,ORD_004235,5,Exceeded expectations!,2024-11-02,8
REV_000965,ORD_002010,5,Perfect!,2024-02-21,3
REV_000966,ORD_004500,3,Average,2023-05-17,32
REV_000967,ORD_003638,5,Love it!,2023-01-26,23
REV_000968,ORD_003482,5,Excellent!,2023-12-15,40
REV_000969,ORD_004932,4,Recommended,2023-05-01,43
REV_000970,ORD_000798,2,Not great,2024-05-16,19
REV_000971,ORD_004306,5,Perfect!,2023-04-19,8
REV_000972,ORD_003414,5,Perfect!,2023-03-05,31
REV_000973,ORD_001762,4,Good product,2023-07-04,16
REV_000974,ORD_001492,4,Good product,2024-05-03,5
REV_000975,ORD_004400,5,Excellent!,2023-04-30,40
REV_000976,ORD_004062,3,Decent,2023-09-23,17
REV_000977,ORD_003512,4,Solid quality,2024-11-02,42
REV_000978,ORD_001555,4,Nice,2023-07-28,37
REV_000979,ORD_003940,5,Love it!,2024-07-20,8
REV_000980,ORD_001757,5,Love it!,2023-11-25,47
REV_000981,ORD_000718,5,Perfect!,2023-10-08,48
REV_000982,ORD_003949,4,Good product,2024-02-22,23
REV_000983,ORD_002205,3,Average,2024-10-26,22
REV_000984,ORD_000236,4,Happy with purchase,2023-06-17,13
REV_000985,ORD_000396,4,Happy with purchase,2024-11-04,19
REV_000986,ORD_004917,4,Good product,2023-04-05,39
REV_000987,ORD_001660,5,Excellent!,2023-09-29,1
REV_000988,ORD_001848,5,Excellent!,2024-03-28,50
REV_000989,ORD_000773,5,Perfect!,2023-11-27,29
REV_000990,ORD_001879,5,Perfect!,2023-01-08,25
REV_000991,ORD_001933,1,Very disappointed,2024-06-24,42
REV_000992,ORD_003658,4,Recommended,2023-12-24,34
REV_000993,ORD_004470,4,Good product,2024-11-02,6
REV_000994,ORD_002735,5,Love it!,2024-12-15,32
REV_000995,ORD_004049,5,Perfect!,2024-04-13,47
REV_000996,ORD_000381,5,Perfect!,2024-03-09,16
REV_000997,ORD_004540,3,Average,2023-02-17,4
REV_000998,ORD_000260,1,Very disappointed,2023-09-24,3
REV_000999,ORD_001775,4,Solid quality,2023-10-10,30
REV_001000,ORD_004600,4,Good product,2024-08-01,12
REV_001001,ORD_002190,4,Recommended,2023-06-01,4
REV_001002,ORD_002848,4,Solid quality,2023-03-18,48
REV_001003,ORD_000714,4,Nice,2024-12-12,40
REV_001004,ORD_004654,3,Fair,2023-08-28,41
REV_001005,ORD_000208,5,Perfect!,2023-12-01,15
REV_001006,ORD_002704,4,Happy with purchase,2024-04-19,28
REV_001007,ORD_001573,3,It's okay,2024-11-28,19
REV_001008,ORD_001226,5,Love it!,2024-06-05,0
REV_001009,ORD_001920,4,Happy with purchase,2023-11-27,12
REV_001010,ORD_001147,3,Fair,2023-10-04,30
REV_001011,ORD_000481,5,Exceeded expectations!,2024-10-06,10
REV_001012,ORD_002047,3,Average,2023-02-11,37
REV_001013,ORD_003871,4,Happy with purchase,2024-11-18,31
REV_001014,ORD_003682,5,Perfect!,2023-08-17,40
REV_001015,ORD_003723,4,Solid quality,2023-06-29,19
REV_001016,ORD_001334,2,Disappointed,2023-05-03,42
REV_001017,ORD_003451,5,Perfect!,2024-06-14,16
REV_001018,ORD_001981,4,Solid quality,2023-11-30,36
REV_001019,ORD_004236,5,Excellent!,2023-02-03,0
REV_001020,ORD_001927,5,Love it!,2024-04-06,8
REV_001021,ORD_004473,3,It's okay,2023-05-31,40
REV_001022,ORD_001936,4,Nice,2023-07-25,22
REV_001023,ORD_004024,2,Not great,2024-01-16,10
REV_001024,ORD_001497,5,Exceeded expectations!,2024-12-12,33
REV_001025,ORD_002733,4,Nice,2023-06-04,42
REV_001026,ORD_003765,4,Happy with purchase,2023-11-03,9
REV_001027,ORD_003978,5,Excellent!,2023-04-27,4
REV_001028,ORD_000769,5,Love it!,2023-08-03,45
REV_001029,ORD_001149,5,Love it!,2024-03-29,36
REV_001030,ORD_004539,4,Solid quality,2024-06-03,28
REV_001031,ORD_001618,5,Perfect!,2023-02-06,25
REV_001032,ORD_001588,4,Good product,2023-07-01,5
REV_001033,ORD_004115,1,Waste of money,2024-12-28,10
REV_001034,ORD_002610,5,Perfect!,2023-02-24,12
REV_001035,ORD_001011,5,Love it!,2023-07-14,5
REV_001036,ORD_004527,5,Perfect!,2024-05-23,22
REV_001037,ORD_002522,4,Solid quality,2023-12-04,43
REV_001038,ORD_004421,5,Love it!,2024-12-21,41
REV_001039,ORD_003511,5,Amazing product!,2023-09-12,48
REV_001040,ORD_001081,4,Good product,2023-09-02,26
REV_001041,ORD_001088,5,Exceeded expectations!,2023-10-07,29
REV_001042,ORD_003162,5,Exceeded expectations!,2023-08-02,5
REV_001043,ORD_000415,2,Meh,2024-03-07,4
REV_001044,ORD_001273,4,Solid quality,2024-05-10,21
REV_001045,ORD_002816,4,Good product,2025-01-28,50
REV_001046,ORD_004893,4,Nice,2024-12-26,24
REV_001047,ORD_003146,5,Amazing product!,2023-12-02,27
REV_001048,ORD_000739,5,Perfect!,2023-08-19,5
REV_001049,ORD_001725,5,Amazing product!,2024-12-31,11
REV_001050,ORD_004169,3,Fair,2024-09-19,50
REV_001051,ORD_004289,4,Solid quality,2024-10-04,12
REV_001052,ORD_004372,2,Could be better,2024-05-08,45
REV_001053,ORD_002798,3,Decent,2024-07-16,18
REV_001054,ORD_003315,3,It's okay,2023-11-12,35
REV_001055,ORD_004203,4,Solid quality,2024-09-09,17
REV_001056,ORD_002434,3,Fair,2024-12-09,20
REV_001057,ORD_003048,3,It's okay,2023-04-08,42
REV_001058,ORD_000836,4,Happy with purchase,2023-12-17,1
REV_001059,ORD_003602,3,Decent,2024-12-10,48
REV_001060,ORD_000036,4,Good product,2024-07-20,44
REV_001061,ORD_001897,4,Nice,2023-02-23,29
REV_001062,ORD_002084,4,Nice,2024-07-01,27
REV_001063,ORD_002111,5,Excellent!,2024-11-20,14
REV_001064,ORD_001556,5,Perfect!,2024-06-30,1
REV_001065,ORD_000993,1,Poor quality,2024-04-09,29
REV_001066,ORD_001249,4,Solid quality,2023-10-29,28
REV_001067,ORD_002426,2,Meh,2024-07-19,43
REV_001068,ORD_002957,5,Perfect!,2023-11-07,4
REV_001069,ORD_002179,4,Recommended,2023-06-04,30
REV_001070,ORD_003376,5,Exceeded expectations!,2023-11-04,27
REV_001071,ORD_003717,4,Nice,2023-05-24,34
REV_001072,ORD_004947,5,Perfect!,2024-11-21,35
REV_001073,ORD_000162,5,Exceeded expectations!,2024-06-14,23
REV_001074,ORD_002750,5,Love it!,2023-06-25,29
REV_001075,ORD_000096,4,Good product,2024-08-19,4
REV_001076,ORD_003750,3,Meets expectations,2024-12-04,44
REV_001077,ORD_000724,5,Excellent!,2024-12-05,25
REV_001078,ORD_002601,4,Nice,2024-02-21,21
REV_001079,ORD_004993,5,Exceeded expectations!,2023-09-23,41
REV_001080,ORD_000001,5,Perfect!,2023-03-12,34
REV_001081,ORD_003813,4,Nice,2024-07-05,3
REV_001082,ORD_004861,4,Good product,2024-09-30,44
REV_001083,ORD_000982,5,Perfect!,2025-01-14,26
REV_001084,ORD_004339,4,Good product,2023-03-08,44
REV_001085,ORD_004067,2,Below expectations,2023-07-06,18
REV_001086,ORD_002029,5,Excellent!,2023-02-08,50
REV_001087,ORD_001925,1,Very disappointed,2023-12-10,11
REV_001088,ORD_001982,4,Happy with purchase,2024-12-31,39
REV_001089,ORD_000420,4,Recommended,2023-04-07,37
REV_001090,ORD_003868,4,Good product,2023-05-18,14
REV_001091,ORD_002716,3,Fair,2025-01-01,22
REV_001092,ORD_004118,4,Good product,2024-05-24,27
REV_001093,ORD_002463,4,Solid quality,2024-12-02,4
REV_001094,ORD_003475,4,Solid quality,2023-07-13,40
REV_001095,ORD_002477,2,Disappointed,2024-10-26,33
REV_001096,ORD_004023,3,Fair,2024-03-09,39
REV_001097,ORD_001237,4,Good product,2023-02-24,12
REV_001098,ORD_001493,4,Solid quality,2023-08-09,46
REV_001099,ORD_004222,4,Good product,2024-10-09,17
REV_001100,ORD_004521,5,Amazing product!,2024-07-25,47
REV_001101,ORD_003406,2,Meh,2023-05-19,10
REV_001102,ORD_002812,5,Exceeded expectations!,2023-09-04,50
REV_001103,ORD_004931,1,Waste of money,2023-10-04,28
REV_001104,ORD_001886,4,Good product,2023-03-15,46
REV_001105,ORD_000687,4,Solid quality,2024-07-04,12
REV_001106,ORD_004489,5,Amazing product!,2023-07-17,28
REV_001107,ORD_003362,3,It's okay,2024-04-23,27
REV_001108,ORD_002363,5,Love it!,2024-07-14,37
REV_001109,ORD_002009,4,Nice,2023-06-11,31
REV_001110,ORD_001665,5,Amazing product!,2023-11-16,29
REV_001111,ORD_000016,5,Perfect!,2023-12-15,49
REV_001112,ORD_000704,5,Excellent!,2024-01-02,32
REV_001113,ORD_003541,3,Average,2024-05-22,0
REV_001114,ORD_002950,3,Average,2024-09-25,36
REV_001115,ORD_003688,5,Perfect!,2024-06-21,3
REV_001116,ORD_001426,5,Perfect!,2023-11-14,31
REV_001117,ORD_003695,5,Amazing product!,2023-02-26,28
REV_001118,ORD_004360,3,It's okay,2024-12-08,37
REV_001119,ORD_001707,2,Disappointed,2024-05-29,28
REV_001120,ORD_004821,4,Good product,2023-03-30,2
REV_001121,ORD_003664,5,Perfect!,2024-01-05,9
REV_001122,ORD_000399,5,Exceeded expectations!,2024-01-01,34
REV_001123,ORD_000737,4,Happy with purchase,2024-01-20,37
REV_001124,ORD_000639,4,Recommended,2023-08-14,0
REV_001125,ORD_002777,3,Decent,2023-03-13,30
REV_001126,ORD_000555,5,Love it!,2024-07-10,42
REV_001127,ORD_001743,5,Love it!,2024-08-21,43
REV_001128,ORD_000964,5,Love it!,2023-06-13,15
REV_001129,ORD_001780,5,Amazing product!,2024-03-17,39
REV_001130,ORD_000971,4,Happy with purchase,2024-06-25,6
REV_001131,ORD_002218,5,Perfect!,2024-08-01,30
REV_001132,ORD_001582,4,Good product,2024-02-16,2
REV_001133,ORD_002837,4,Solid quality,2023-05-28,49
REV_001134,ORD_004551,4,Happy with purchase,2024-09-25,31
REV_001135,ORD_002336,5,Exceeded expectations!,2023-06-22,13
REV_001136,ORD_000338,5,Exceeded expectations!,2023-05-26,7
REV_001137,ORD_002867,2,Disappointed,2023-06-10,49
REV_001138,ORD_002252,5,Perfect!,2024-04-02,6
REV_001139,ORD_001904,5,Exceeded expectations!,2024-10-23,41
REV_001140,ORD_003768,5,Love it!,2023-07-02,47
REV_001141,ORD_001901,1,Terrible,2023-09-15,50
REV_001142,ORD_004985,3,Average,2024-11-10,31
REV_001143,ORD_004430,4,Nice,2023-01-23,34
REV_001144,ORD_000800,3,Fair,2024-03-28,23
REV_001145,ORD_001390,1,Poor quality,2023-03-27,31
REV_001146,ORD_000657,5,Love it!,2023-05-23,26
REV_001147,ORD_002936,4,Nice,2024-06-28,9
REV_001148,ORD_003636,5,Exceeded expectations!,2024-03-09,25
REV_001149,ORD_000909,1,Waste of money,2024-03-03,21
REV_001150,ORD_001021,5,Love it!,2023-07-23,29
REV_001151,ORD_002569,5,Perfect!,2023-03-05,18
REV_001152,ORD_000112,5,Exceeded expectations!,2024-01-11,34
REV_001153,ORD_004662,3,It's okay,2024-01-14,26
REV_001154,ORD_003235,4,Happy with purchase,2024-03-17,17
REV_001155,ORD_000223,5,Excellent!,2023-10-22,27
REV_001156,ORD_003630,4,Good product,2024-05-11,10
REV_001157,ORD_004007,3,It's okay,2023-10-30,35
REV_001158,ORD_003972,5,Perfect!,2023-02-09,3
REV_001159,ORD_000205,4,Good product,2023-06-12,1
REV_001160,ORD_000552,4,Recommended,2023-04-24,39
REV_001161,ORD_002130,4,Happy with purchase,2023-10-09,26
REV_001162,ORD_002239,3,Decent,2024-09-30,35
REV_001163,ORD_004966,5,Excellent!,2023-03-06,10
REV_001164,ORD_001419,5,Excellent!,2023-09-08,50
REV_001165,ORD_003724,5,Excellent!,2023-06-09,37
REV_001166,ORD_001912,5,Amazing product!,2023-03-29,11
REV_001167,ORD_003742,4,Solid quality,2023-08-04,0
REV_001168,ORD_002612,4,Recommended,2023-05-24,33
REV_001169,ORD_001061,3,Average,2023-10-15,36
REV_001170,ORD_001431,3,It's okay,2024-10-25,45
REV_001171,ORD_002709,2,Below expectations,2024-10-11,50
REV_001172,ORD_001815,1,Waste of money,2024-09-08,31
REV_001173,ORD_004331,4,Nice,2023-08-24,35
REV_001174,ORD_002780,4,Recommended,2023-06-30,3
REV_001175,ORD_000558,5,Amazing product!,2024-11-22,1
REV_001176,ORD_002368,5,Love it!,2023-07-12,46
REV_001177,ORD_003592,5,Exceeded expectations!,2023-09-10,39
REV_001178,ORD_001562,5,Perfect!,2024-03-06,12
REV_001179,ORD_000043,5,Excellent!,2024-08-28,16
REV_001180,ORD_004468,5,Excellent!,2023-01-28,17
REV_001181,ORD_002658,5,Exceeded expectations!,2023-03-03,49
REV_001182,ORD_000968,5,Perfect!,2024-04-17,42
REV_001183,ORD_000445,5,Exceeded expectations!,2023-07-24,8
REV_001184,ORD_004666,3,Decent,2024-12-23,3
REV_001185,ORD_000981,5,Amazing product!,2023-05-10,36
REV_001186,ORD_001070,5,Excellent!,2024-09-24,47
REV_001187,ORD_000551,5,Amazing product!,2024-10-15,19
REV_001188,ORD_001543,4,Solid quality,2023-04-13,42
REV_001189,ORD_003301,4,Happy with purchase,2024-04-20,8
REV_001190,ORD_001086,5,Excellent!,2023-07-11,26
REV_001191,ORD_001315,3,It's okay,2024-05-01,50
REV_001192,ORD_002899,5,Exceeded expectations!,2024-07-19,45
REV_001193,ORD_004852,4,Happy with purchase,2023-10-27,16
REV_001194,ORD_001824,5,Love it!,2024-11-30,50
REV_001195,ORD_004818,3,Meets expectations,2023-03-29,27
REV_001196,ORD_000489,5,Perfect!,2024-10-09,13
REV_001197,ORD_004300,4,Nice,2023-02-12,2
REV_001198,ORD_001381,3,It's okay,2024-05-06,24
REV_001199,ORD_000328,5,Perfect!,2023-10-28,22
REV_001200,ORD_004639,4,Recommended,2023-06-22,39
REV_001201,ORD_000138,5,Love it!,2024-09-13,25
REV_001202,ORD_003082,4,Solid quality,2024-08-20,24
REV_001203,ORD_001064,4,Recommended,2023-05-01,25
REV_001204,ORD_003910,2,Below expectations,2023-07-23,36
REV_001205,ORD_001677,3,Meets expectations,2023-04-30,44
REV_001206,ORD_004889,4,Nice,2023-09-21,48
REV_001207,ORD_001443,1,Very disappointed,2024-07-07,0
REV_001208,ORD_000506,5,Amazing product!,2023-12-28,10
REV_001209,ORD_004794,5,Love it!,2024-09-19,47
REV_001210,ORD_001345,5,Amazing product!,2025-01-08,43
REV_001211,ORD_002718,5,Amazing product!,2024-08-11,7
REV_001212,ORD_003543,5,Excellent!,2023-07-19,1
REV_001213,ORD_004274,5,Amazing product!,2023-05-18,20
REV_001214,ORD_001975,2,Not great,2023-02-25,21
REV_001215,ORD_003713,3,Fair,2024-03-09,35
REV_001216,ORD_001855,5,Excellent!,2024-01-11,48
REV_001217,ORD_002557,5,Excellent!,2023-08-22,20
REV_001218,ORD_003313,4,Nice,2024-12-01,14
REV_001219,ORD_004456,4,Happy with purchase,2023-08-02,39
REV_001220,ORD_004942,4,Good product,2024-03-18,2
REV_001221,ORD_000895,5,Amazing product!,2024-08-16,48
REV_001222,ORD_000908,5,Exceeded expectations!,2024-04-24,3
REV_001223,ORD_004919,4,Nice,2024-02-11,21
REV_001224,ORD_003478,5,Amazing product!,2023-09-11,20
REV_001225,ORD_003855,5,Excellent!,2023-12-24,13
REV_001226,ORD_004520,2,Not great,2023-07-14,8
REV_001227,ORD_004377,3,Meets expectations,2024-04-29,11
REV_001228,ORD_003131,2,Not great,2023-12-23,42
REV_001229,ORD_000626,4,Nice,2024-12-11,20
REV_001230,ORD_004813,5,Excellent!,2024-01-16,9
REV_001231,ORD_002562,3,It's okay,2023-09-02,23
REV_001232,ORD_001894,5,Love it!,2023-07-04,36
REV_001233,ORD_000147,4,Solid quality,2023-09-16,36
REV_001234,ORD_000762,3,Meets expectations,2024-09-20,4
REV_001235,ORD_002546,4,Good product,2023-11-08,27
REV_001236,ORD_004232,5,Amazing product!,2023-01-12,24
REV_001237,ORD_003366,3,Fair,2023-02-04,5
REV_001238,ORD_004525,5,Excellent!,2023-04-22,13
REV_001239,ORD_002006,5,Amazing product!,2023-10-13,9
REV_001240,ORD_001034,4,Nice,2023-06-01,12
REV_001241,ORD_001734,5,Love it!,2023-09-09,17
REV_001242,ORD_001770,1,Poor quality,2024-01-03,7
REV_001243,ORD_004556,4,Good product,2024-01-27,41
REV_001244,ORD_003169,4,Solid quality,2024-02-26,34
REV_001245,ORD_003223,5,Excellent!,2024-06-11,18
REV_001246,ORD_000075,3,Fair,2024-02-29,31
REV_001247,ORD_000312,2,Not great,2023-04-23,7
REV_001248,ORD_000677,4,Good product,2023-11-24,11
REV_001249,ORD_000305,5,Exceeded expectations!,2023-02-12,48
REV_001250,ORD_003178,3,It's okay,2024-06-27,13
REV_001251,ORD_004406,5,Exceeded expectations!,2023-05-05,38
REV_001252,ORD_003243,5,Amazing product!,2023-07-31,5
REV_001253,ORD_002746,5,Amazing product!,2024-06-09,7
REV_001254,ORD_000380,5,Excellent!,2024-08-12,46
REV_001255,ORD_001269,3,Meets expectations,2024-11-14,12
REV_001256,ORD_003271,5,Perfect!,2024-09-16,24
REV_001257,ORD_002866,4,Nice,2024-12-16,7
REV_001258,ORD_003461,2,Could be better,2024-09-03,11
REV_001259,ORD_002856,5,Exceeded expectations!,2024-12-06,17
REV_001260,ORD_001675,2,Not great,2023-10-24,48
REV_001261,ORD_000620,5,Love it!,2023-06-10,26
REV_001262,ORD_003860,3,Average,2023-08-10,0
REV_001263,ORD_004137,5,Love it!,2023-06-18,38
REV_001264,ORD_001626,4,Recommended,2023-05-26,23
REV_001265,ORD_002791,5,Perfect!,2023-06-25,3
REV_001266,ORD_004806,5,Exceeded expectations!,2024-08-27,6
REV_001267,ORD_001138,2,Disappointed,2023-12-02,23
REV_001268,ORD_000034,5,Amazing product!,2024-11-30,27
REV_001269,ORD_000394,2,Not great,2024-01-05,28
REV_001270,ORD_002771,5,Excellent!,2024-12-06,43
REV_001271,ORD_004461,5,Love it!,2024-02-26,24
REV_001272,ORD_001761,5,Love it!,2023-10-07,20
REV_001273,ORD_001309,5,Amazing product!,2024-12-24,32
REV_001274,ORD_002757,4,Recommended,2024-08-23,5
REV_001275,ORD_002372,5,Love it!,2023-07-17,49
REV_001276,ORD_000265,4,Good product,2024-10-03,21
REV_001277,ORD_004840,5,Amazing product!,2023-05-20,2
REV_001278,ORD_004254,3,It's okay,2024-12-19,30
REV_001279,ORD_003587,3,Meets expectations,2024-07-05,43
REV_001280,ORD_001235,4,Recommended,2024-11-24,50
REV_001281,ORD_001739,5,Perfect!,2023-08-02,28
REV_001282,ORD_003277,5,Amazing product!,2024-09-21,48
REV_001283,ORD_003201,4,Happy with purchase,2024-08-17,44
REV_001284,ORD_002846,4,Happy with purchase,2024-11-19,34
REV_001285,ORD_003751,4,Solid quality,2023-05-26,31
REV_001286,ORD_000473,5,Excellent!,2024-11-13,11
REV_001287,ORD_001255,5,Love it!,2024-03-20,38
REV_001288,ORD_001515,3,Average,2023-02-01,39
REV_001289,ORD_003706,5,Amazing product!,2023-06-30,28
REV_001290,ORD_000324,1,Waste of money,2024-11-20,50
REV_001291,ORD_004127,4,Good product,2024-03-21,49
REV_001292,ORD_000659,5,Love it!,2024-10-02,47
REV_001293,ORD_000172,4,Recommended,2024-04-17,0
REV_001294,ORD_003093,5,Exceeded expectations!,2023-06-02,42
REV_001295,ORD_000980,4,Recommended,2023-11-15,29
REV_001296,ORD_002446,2,Below expectations,2024-12-05,34
REV_001297,ORD_004841,5,Love it!,2023-10-01,31
REV_001298,ORD_003222,4,Happy with purchase,2024-12-01,39
REV_001299,ORD_002315,3,Average,2023-05-23,17
REV_001300,ORD_000007,3,Average,2023-05-08,14
REV_001301,ORD_003054,3,It's okay,2024-06-25,25
REV_001302,ORD_002197,4,Happy with purchase,2023-06-05,48
REV_001303,ORD_000334,4,Happy with purchase,2023-06-02,42
REV_001304,ORD_001189,3,Fair,2024-02-19,24
REV_001305,ORD_003071,5,Amazing product!,2023-11-26,27
REV_001306,ORD_003806,5,Amazing product!,2023-07-02,14
REV_001307,ORD_000099,4,Happy with purchase,2023-04-02,37
REV_001308,ORD_001387,5,Exceeded expectations!,2024-02-15,43
REV_001309,ORD_000631,4,Solid quality,2024-01-08,50
REV_001310,ORD_000307,5,Perfect!,2024-11-01,45
REV_001311,ORD_003548,4,Good product,2024-12-06,12
REV_001312,ORD_004219,4,Nice,2024-04-08,26
REV_001313,ORD_000028,4,Recommended,2024-07-16,23
REV_001314,ORD_000155,4,Nice,2023-09-24,38
REV_001315,ORD_001379,3,Fair,2023-07-03,7
REV_001316,ORD_004655,3,Fair,2023-09-22,41
REV_001317,ORD_002622,4,Solid quality,2023-10-01,33
REV_001318,ORD_002359,3,Average,2023-10-31,29
REV_001319,ORD_003959,4,Solid quality,2024-03-09,38
REV_001320,ORD_002291,5,Excellent!,2023-09-30,39
REV_001321,ORD_001703,3,It's okay,2024-12-17,46
REV_001322,ORD_000689,5,Love it!,2024-08-23,43
REV_001323,ORD_003705,4,Nice,2023-07-05,6
REV_001324,ORD_000184,5,Love it!,2023-06-27,19
REV_001325,ORD_000275,5,Excellent!,2023-11-17,16
REV_001326,ORD_002548,4,Good product,2023-05-25,35
REV_001327,ORD_001366,5,Excellent!,2024-07-06,43
REV_001328,ORD_002675,4,Good product,2023-11-10,30
REV_001329,ORD_002094,4,Nice,2023-01-30,34
REV_001330,ORD_001517,5,Exceeded expectations!,2024-10-23,16
REV_001331,ORD_001451,4,Happy with purchase,2024-12-24,28
REV_001332,ORD_004737,1,Poor quality,2023-07-23,1
REV_001333,ORD_004229,5,Exceeded expectations!,2023-07-29,5
REV_001334,ORD_003276,1,Poor quality,2023-06-17,38
REV_001335,ORD_001597,4,Happy with purchase,2023-02-26,6
REV_001336,ORD_003421,4,Recommended,2024-11-21,19
REV_001337,ORD_002104,3,Meets expectations,2023-03-13,28
REV_001338,ORD_003407,2,Disappointed,2023-11-12,25
REV_001339,ORD_002504,5,Exceeded expectations!,2023-06-24,13
REV_001340,ORD_004979,3,It's okay,2024-11-22,19
REV_001341,ORD_000681,4,Happy with purchase,2024-04-23,12
REV_001342,ORD_000877,3,It's okay,2024-01-07,41
REV_001343,ORD_004435,4,Good product,2023-05-24,24
REV_001344,ORD_004102,3,It's okay,2023-11-25,46
REV_001345,ORD_000252,2,Disappointed,2024-08-11,23
REV_001346,ORD_003112,4,Happy with purchase,2023-07-07,49
REV_001347,ORD_001557,2,Could be better,2024-07-30,39
REV_001348,ORD_004834,4,Nice,2024-09-19,50
REV_001349,ORD_001362,3,Decent,2025-01-07,40
REV_001350,ORD_000442,5,Love it!,2024-11-28,9
REV_001351,ORD_002235,5,Love it!,2024-08-04,32
REV_001352,ORD_004526,4,Happy with purchase,2024-12-29,48
REV_001353,ORD_000079,5,Exceeded expectations!,2023-10-21,42
REV_001354,ORD_001672,4,Nice,2024-08-11,20
REV_001355,ORD_001847,3,Average,2023-11-21,10
REV_001356,ORD_002417,4,Recommended,2024-12-21,30
REV_001357,ORD_001030,3,Meets expectations,2024-03-10,40
REV_001358,ORD_002907,4,Solid quality,2023-02-16,22
REV_001359,ORD_004499,4,Solid quality,2024-07-11,18
REV_001360,ORD_002997,5,Excellent!,2023-12-29,20
REV_001361,ORD_001038,5,Perfect!,2023-11-24,11
REV_001362,ORD_003755,3,Fair,2023-04-22,7
REV_001363,ORD_003117,5,Exceeded expectations!,2023-06-15,25
REV_001364,ORD_004855,4,Solid quality,2024-11-01,43
REV_001365,ORD_002775,3,Decent,2023-10-16,1
REV_001366,ORD_000151,3,Average,2023-11-13,9
REV_001367,ORD_002259,5,Excellent!,2024-04-16,28
REV_001368,ORD_000041,5,Love it!,2023-11-05,22
REV_001369,ORD_001835,3,Decent,2023-06-26,12
REV_001370,ORD_001207,5,Love it!,2023-10-23,41
REV_001371,ORD_003285,3,Decent,2024-06-27,8
REV_001372,ORD_002500,5,Perfect!,2023-06-17,40
REV_001373,ORD_003123,3,Meets expectations,2023-06-26,50
REV_001374,ORD_002392,4,Happy with purchase,2024-07-29,31
REV_001375,ORD_000679,5,Excellent!,2024-08-02,15
REV_001376,ORD_001158,4,Recommended,2024-04-07,25
REV_001377,ORD_004755,5,Exceeded expectations!,2023-02-14,27
REV_001378,ORD_002540,4,Happy with purchase,2023-12-30,24
REV_001379,ORD_000899,4,Good product,2024-09-13,43
REV_001380,ORD_002720,4,Nice,2023-09-06,16
REV_001381,ORD_003060,2,Below expectations,2024-09-04,14
REV_001382,ORD_002785,2,Meh,2023-07-18,40
REV_001383,ORD_004140,4,Nice,2024-02-09,20
REV_001384,ORD_004505,5,Exceeded expectations!,2024-11-27,40
REV_001385,ORD_001612,4,Good product,2024-09-11,28
REV_001386,ORD_000389,5,Perfect!,2023-03-22,3
REV_001387,ORD_003899,5,Love it!,2023-08-16,5
REV_001388,ORD_001759,5,Exceeded expectations!,2024-10-26,50
REV_001389,ORD_003074,4,Nice,2024-10-24,28
REV_001390,ORD_000667,5,Love it!,2024-04-12,5
REV_001391,ORD_000249,4,Nice,2024-02-25,17
REV_001392,ORD_001472,4,Nice,2023-09-06,28
REV_001393,ORD_002255,5,Excellent!,2024-12-12,38
REV_001394,ORD_002347,4,Solid quality,2023-06-11,42
REV_001395,ORD_003897,1,Do not buy,2024-02-14,42
REV_001396,ORD_000182,1,Waste of money,2024-09-13,43
REV_001397,ORD_001482,5,Love it!,2023-11-25,26
REV_001398,ORD_002524,5,Love it!,2024-10-08,40
REV_001399,ORD_000937,5,Love it!,2024-10-14,40
REV_001400,ORD_000033,5,Perfect!,2023-02-27,35
REV_001401,ORD_004711,3,Average,2024-12-23,3
REV_001402,ORD_002169,5,Excellent!,2023-06-12,7
REV_001403,ORD_001883,5,Exceeded expectations!,2023-02-11,41
REV_001404,ORD_000622,3,Meets expectations,2023-02-27,12
REV_001405,ORD_003387,5,Perfect!,2023-02-01,40
REV_001406,ORD_001196,4,Good product,2024-04-11,22
REV_001407,ORD_000819,3,Average,2024-08-21,16
REV_001408,ORD_001745,5,Excellent!,2023-12-27,35
