order_id,customer_id,order_date,delivery_date,status,total_amount,shipping_cost,payment_method
ORD_002526,CUST_00142,2023-01-09 11:27:07,2023-01-13,delivered,1564.07,0.0,credit_card
ORD_002527,CUST_00753,2023-08-20 14:25:20,2023-08-25,delivered,1024.74,0.0,credit_card
ORD_002528,CUST_00102,2023-07-22 17:10:00,2023-07-30,delivered,1023.79,0.0,credit_card
ORD_002529,CUST_00500,2023-06-08 15:18:36,2023-06-17,delivered,3553.95,0.0,debit_card
ORD_002530,CUST_00386,2023-04-22 21:27:56,2023-04-24,delivered,991.77,0.0,debit_card
ORD_002531,CUST_00765,2023-08-18 23:46:01,2023-08-23,delivered,1044.6,0.0,paypal
ORD_002532,CUST_00559,2023-01-20 15:19:20,2023-01-30,delivered,1030.1,0.0,paypal
ORD_002533,CUST_00010,2023-01-23 09:16:00,2023-01-27,delivered,628.14,0.0,credit_card
ORD_002534,CUST_00993,2024-05-21 03:21:22,2024-05-30,delivered,280.36,0.0,paypal
ORD_002535,CUST_00117,2024-05-15 04:48:41,,cancelled,2348.7,0.0,credit_card
ORD_002536,CUST_00360,2024-08-15 03:40:28,2024-08-17,delivered,69.78,8.98,paypal
ORD_002537,CUST_00096,2023-11-24 07:53:54,2023-11-30,delivered,1768.41,0.0,gift_card
ORD_002538,CUST_00085,2023-03-03 03:15:16,2023-03-05,delivered,947.97,0.0,debit_card
ORD_002539,CUST_00380,2023-10-14 07:47:31,,cancelled,2054.87,0.0,paypal
ORD_002540,CUST_00345,2023-12-28 03:06:00,2024-01-07,delivered,362.38,0.0,paypal
ORD_002541,CUST_00949,2024-08-25 13:54:08,2024-09-01,delivered,1872.9,0.0,debit_card
ORD_002542,CUST_00094,2024-12-07 16:01:28,2024-12-11,delivered,3199.15,0.0,debit_card
ORD_002543,CUST_00356,2023-04-25 15:44:17,,delivered,4072.54,0.0,gift_card
ORD_002544,CUST_00935,2023-12-13 22:48:49,,returned,568.3,0.0,credit_card
ORD_002545,CUST_00705,2024-05-01 03:25:58,2024-05-09,delivered,1951.76,0.0,credit_card
ORD_002546,CUST_00359,2023-10-24 17:21:31,2023-10-28,delivered,428.58,0.0,paypal
ORD_002547,CUST_00566,2024-03-07 06:52:40,2024-03-09,delivered,435.42,0.0,debit_card
ORD_002548,CUST_00553,2023-05-02 22:17:23,2023-05-12,delivered,673.16,0.0,paypal
ORD_002549,CUST_00186,2024-04-06 06:04:27,2024-04-16,delivered,298.17,0.0,credit_card
ORD_002550,CUST_00816,2023-12-11 23:21:22,2023-12-15,delivered,859.66,0.0,paypal
ORD_002551,CUST_00963,2024-08-12 02:44:54,2024-08-18,delivered,900.8,0.0,credit_card
ORD_002552,CUST_00071,2023-09-01 23:00:22,,cancelled,3151.96,0.0,paypal
ORD_002553,CUST_00807,2023-03-25 16:30:35,2023-04-03,delivered,1845.64,0.0,credit_card
ORD_002554,CUST_00319,2024-12-28 17:08:14,2024-12-31,delivered,994.12,0.0,debit_card
ORD_002555,CUST_00658,2023-08-01 11:22:47,2023-08-11,delivered,355.31,0.0,gift_card
ORD_002556,CUST_00962,2023-12-21 03:23:52,2023-12-24,delivered,68.9,11.36,paypal
ORD_002557,CUST_00401,2023-08-03 08:04:14,2023-08-11,delivered,97.47,19.46,gift_card
ORD_002558,CUST_00500,2023-06-03 14:53:57,,returned,2189.96,0.0,debit_card
ORD_002559,CUST_00292,2024-07-02 14:19:31,2024-07-08,delivered,476.13,0.0,credit_card
ORD_002560,CUST_00001,2024-04-16 02:46:16,2024-04-26,delivered,601.28,0.0,gift_card
ORD_002561,CUST_00694,2023-12-19 02:44:55,2023-12-22,delivered,741.84,0.0,gift_card
ORD_002562,CUST_00491,2023-08-10 04:21:46,2023-08-12,delivered,787.8,0.0,gift_card
ORD_002563,CUST_00064,2023-05-07 12:41:47,2023-05-15,delivered,380.0,0.0,credit_card
ORD_002564,CUST_00949,2024-03-31 12:47:09,,cancelled,1191.21,0.0,paypal
ORD_002565,CUST_00409,2023-04-10 20:04:43,2023-04-14,delivered,1111.44,0.0,debit_card
ORD_002566,CUST_00848,2023-09-08 17:29:50,2023-09-12,delivered,328.76,0.0,gift_card
ORD_002567,CUST_00564,2023-01-14 04:05:12,2023-01-23,delivered,1381.58,0.0,gift_card
ORD_002568,CUST_00979,2023-04-07 05:56:31,2023-04-16,delivered,95.81,10.75,paypal
ORD_002569,CUST_00101,2023-02-10 17:14:40,2023-02-14,delivered,434.24,0.0,debit_card
ORD_002570,CUST_00165,2024-11-04 23:48:11,2024-11-10,delivered,1633.44,0.0,gift_card
ORD_002571,CUST_00829,2023-09-11 15:06:36,2023-09-20,delivered,652.98,0.0,credit_card
ORD_002572,CUST_00719,2024-03-05 04:44:48,2024-03-12,delivered,1669.62,0.0,credit_card
ORD_002573,CUST_00054,2024-01-06 13:49:00,2024-01-12,delivered,306.45,0.0,paypal
ORD_002574,CUST_00137,2023-10-14 11:20:25,2023-10-22,delivered,2724.52,0.0,debit_card
ORD_002575,CUST_00292,2023-04-21 02:27:52,,returned,1025.15,0.0,credit_card
ORD_002576,CUST_00752,2023-09-02 21:02:06,2023-09-08,delivered,1542.57,0.0,debit_card
ORD_002577,CUST_00418,2024-10-08 01:57:24,2024-10-11,delivered,1555.13,0.0,credit_card
ORD_002578,CUST_00662,2024-07-13 15:07:00,2024-07-17,delivered,1410.19,0.0,paypal
ORD_002579,CUST_00351,2023-10-19 07:02:53,2023-10-23,delivered,341.63,0.0,paypal
ORD_002580,CUST_00640,2024-03-03 07:06:46,2024-03-09,delivered,1283.43,0.0,credit_card
ORD_002581,CUST_00134,2023-01-20 18:42:24,,cancelled,1168.32,0.0,credit_card
ORD_002582,CUST_00989,2024-05-03 11:21:56,2024-05-10,delivered,1768.9,0.0,gift_card
ORD_002583,CUST_00328,2023-12-04 07:11:09,2023-12-14,delivered,1344.39,0.0,debit_card
ORD_002584,CUST_00634,2024-05-17 00:25:59,2024-05-22,delivered,3037.8,0.0,debit_card
ORD_002585,CUST_00926,2023-09-09 13:38:22,,cancelled,1102.55,0.0,debit_card
ORD_002586,CUST_00416,2023-11-04 05:21:25,2023-11-11,delivered,1035.07,0.0,paypal
ORD_002587,CUST_00169,2023-05-19 06:07:52,,cancelled,1105.19,0.0,gift_card
ORD_002588,CUST_00034,2023-09-11 16:27:37,2023-09-21,delivered,1601.02,0.0,credit_card
ORD_002589,CUST_00755,2024-04-21 04:40:40,2024-04-25,delivered,151.84,0.0,debit_card
ORD_002590,CUST_00324,2024-10-11 09:32:10,2024-10-20,delivered,2397.84,0.0,gift_card
ORD_002591,CUST_00796,2024-08-13 17:20:05,2024-08-18,delivered,190.0,0.0,credit_card
ORD_002592,CUST_00418,2023-01-27 19:45:36,2023-02-06,delivered,224.46,0.0,gift_card
ORD_002593,CUST_00697,2024-05-14 21:57:52,,cancelled,807.58,0.0,paypal
ORD_002594,CUST_00967,2023-08-08 17:48:16,2023-08-18,delivered,758.22,0.0,gift_card
ORD_002595,CUST_00870,2023-09-09 16:03:42,2023-09-16,delivered,209.38,0.0,debit_card
ORD_002596,CUST_00001,2024-03-15 07:51:46,2024-03-25,delivered,999.19,0.0,gift_card
ORD_002597,CUST_00588,2024-08-10 14:01:16,2024-08-18,delivered,1787.88,0.0,gift_card
ORD_002598,CUST_00406,2024-03-17 14:09:37,2024-03-27,delivered,521.94,0.0,debit_card
ORD_002599,CUST_00374,2023-01-31 14:07:25,2023-02-06,delivered,570.3,0.0,gift_card
ORD_002600,CUST_00096,2024-11-17 01:09:09,,cancelled,142.86,0.0,gift_card
ORD_002601,CUST_00452,2024-02-02 10:56:07,2024-02-04,delivered,255.54,0.0,gift_card
ORD_002602,CUST_00527,2023-02-13 09:17:26,,cancelled,1983.46,0.0,credit_card
ORD_002603,CUST_00354,2024-07-15 09:32:01,2024-07-19,delivered,206.41,0.0,paypal
ORD_002604,CUST_00661,2024-07-11 02:53:10,2024-07-19,delivered,1627.76,0.0,credit_card
ORD_002605,CUST_00243,2024-07-08 07:39:48,2024-07-16,delivered,728.58,0.0,paypal
ORD_002606,CUST_00590,2023-04-13 10:10:28,2023-04-21,delivered,108.3,0.0,debit_card
ORD_002607,CUST_00274,2024-01-21 18:43:23,2024-01-31,delivered,741.84,0.0,credit_card
ORD_002608,CUST_00009,2023-02-19 14:46:13,,cancelled,807.58,0.0,paypal
ORD_002609,CUST_00563,2024-12-20 23:34:36,2024-12-28,delivered,1316.75,0.0,credit_card
ORD_002610,CUST_00991,2023-02-22 17:38:53,2023-02-27,delivered,499.99,0.0,gift_card
ORD_002611,CUST_00949,2023-04-19 16:08:17,2023-04-27,delivered,996.44,0.0,credit_card
ORD_002612,CUST_00906,2023-04-28 17:28:05,2023-05-08,delivered,765.12,0.0,debit_card
ORD_002613,CUST_00530,2023-03-21 10:08:17,2023-03-30,delivered,1373.01,0.0,gift_card
ORD_002614,CUST_00593,2024-02-11 01:20:11,2024-02-19,delivered,455.52,0.0,paypal
ORD_002615,CUST_00315,2023-05-07 21:39:22,2023-05-16,delivered,900.8,0.0,credit_card
ORD_002616,CUST_00621,2024-07-08 11:11:57,,cancelled,935.8,0.0,credit_card
ORD_002617,CUST_00244,2023-07-02 12:58:15,2023-07-05,delivered,224.11,0.0,paypal
ORD_002618,CUST_00222,2023-03-13 08:23:00,2023-03-20,delivered,2538.16,0.0,gift_card
ORD_002619,CUST_00103,2024-08-09 03:52:26,2024-08-16,delivered,1403.7,0.0,paypal
ORD_002620,CUST_00636,2023-10-07 20:47:39,2023-10-13,delivered,67.75,7.03,gift_card
ORD_002621,CUST_00159,2023-10-05 08:28:22,2023-10-11,delivered,1405.65,0.0,debit_card
ORD_002622,CUST_00393,2023-09-20 15:43:22,2023-09-25,delivered,1532.2,0.0,credit_card
ORD_002623,CUST_00642,2023-03-05 00:54:29,2023-03-08,delivered,943.34,0.0,gift_card
ORD_002624,CUST_00344,2023-11-17 12:12:01,2023-11-23,delivered,1574.62,0.0,credit_card
ORD_002625,CUST_00007,2023-09-24 20:40:00,2023-09-30,delivered,1878.95,0.0,debit_card
ORD_002626,CUST_00063,2024-08-06 04:52:17,2024-08-14,delivered,383.93,0.0,credit_card
ORD_002627,CUST_00513,2023-02-24 01:00:01,2023-02-26,delivered,578.86,0.0,paypal
ORD_002628,CUST_00268,2024-01-18 12:02:22,2024-01-20,delivered,1390.89,0.0,gift_card
ORD_002629,CUST_00085,2023-11-08 02:58:38,2023-11-16,delivered,56.61,6.62,credit_card
ORD_002630,CUST_00031,2024-02-28 09:36:45,2024-03-03,delivered,418.08,0.0,debit_card
ORD_002631,CUST_00626,2023-02-18 06:34:06,,returned,948.78,0.0,credit_card
ORD_002632,CUST_00317,2024-02-12 12:43:54,,cancelled,311.68,0.0,credit_card
ORD_002633,CUST_00203,2023-11-20 09:22:51,,cancelled,790.8,0.0,debit_card
ORD_002634,CUST_00725,2024-05-13 12:22:04,2024-05-19,delivered,1119.46,0.0,paypal
ORD_002635,CUST_00938,2024-09-05 09:36:35,2024-09-14,delivered,3201.55,0.0,debit_card
ORD_002636,CUST_00723,2023-11-04 13:47:30,,returned,765.3,0.0,credit_card
ORD_002637,CUST_00386,2024-06-23 12:01:58,,returned,2511.69,0.0,debit_card
ORD_002638,CUST_00527,2023-05-01 09:06:40,2023-05-10,delivered,204.67,0.0,gift_card
ORD_002639,CUST_00207,2024-03-01 17:16:41,2024-03-07,delivered,425.14,0.0,gift_card
ORD_002640,CUST_00196,2024-10-01 02:57:37,2024-10-11,delivered,455.52,0.0,debit_card
ORD_002641,CUST_00933,2023-03-11 11:54:39,2023-03-15,delivered,468.55,0.0,gift_card
ORD_002642,CUST_00059,2024-09-24 12:50:53,2024-09-28,delivered,2240.8,0.0,credit_card
ORD_002643,CUST_00675,2023-06-10 23:30:18,,cancelled,1374.66,0.0,gift_card
ORD_002644,CUST_00010,2023-12-15 08:36:41,,cancelled,2056.63,0.0,paypal
ORD_002645,CUST_00576,2023-05-04 13:06:06,,cancelled,948.78,0.0,paypal
ORD_002646,CUST_00942,2023-03-31 12:23:59,2023-04-08,delivered,754.05,0.0,credit_card
ORD_002647,CUST_00713,2024-08-15 10:57:10,2024-08-22,delivered,81.66,9.04,credit_card
ORD_002648,CUST_00954,2024-12-08 22:10:54,2024-12-17,delivered,274.98,0.0,credit_card
ORD_002649,CUST_00403,2024-11-05 17:05:25,2024-11-13,delivered,667.7,0.0,debit_card
ORD_002650,CUST_00819,2023-07-22 12:49:11,2023-07-25,delivered,1324.22,0.0,paypal
ORD_002651,CUST_00634,2023-06-26 14:58:17,,cancelled,1499.4,0.0,gift_card
ORD_002652,CUST_00506,2023-07-05 20:13:47,,cancelled,2494.09,0.0,paypal
ORD_002653,CUST_00315,2023-02-13 21:30:02,2023-02-21,delivered,335.54,0.0,credit_card
ORD_002654,CUST_00212,2024-05-15 19:10:15,2024-05-23,delivered,440.75,0.0,gift_card
ORD_002655,CUST_00370,2024-06-14 21:46:20,,cancelled,1726.26,0.0,debit_card
ORD_002656,CUST_00692,2024-03-09 03:59:38,2024-03-19,delivered,919.35,0.0,gift_card
ORD_002657,CUST_00345,2023-01-19 19:35:25,2023-01-24,delivered,972.87,0.0,paypal
ORD_002658,CUST_00579,2023-02-10 18:21:21,2023-02-15,delivered,693.26,0.0,credit_card
ORD_002659,CUST_00724,2024-05-14 08:34:20,2024-05-22,delivered,1177.05,0.0,credit_card
ORD_002660,CUST_00270,2024-10-16 16:40:03,2024-10-20,delivered,1302.72,0.0,gift_card
ORD_002661,CUST_00677,2024-06-25 14:23:10,2024-07-02,delivered,1372.24,0.0,credit_card
ORD_002662,CUST_00058,2023-06-25 03:59:42,2023-06-28,delivered,2606.09,0.0,credit_card
ORD_002663,CUST_00259,2024-01-07 19:29:19,2024-01-12,delivered,2872.3,0.0,gift_card
ORD_002664,CUST_00539,2023-02-02 22:17:49,2023-02-05,delivered,1521.7,0.0,paypal
ORD_002665,CUST_00290,2023-02-02 18:12:55,2023-02-08,delivered,2407.03,0.0,debit_card
ORD_002666,CUST_00315,2023-06-20 02:28:21,2023-06-30,delivered,1836.39,0.0,gift_card
ORD_002667,CUST_00139,2024-08-12 03:58:55,2024-08-20,delivered,1036.3,0.0,debit_card
ORD_002668,CUST_00016,2023-06-30 17:12:07,,cancelled,2091.57,0.0,paypal
ORD_002669,CUST_00033,2023-04-29 13:14:35,2023-05-07,delivered,217.86,0.0,debit_card
ORD_002670,CUST_00113,2024-11-07 02:58:54,2024-11-16,delivered,937.1,0.0,gift_card
ORD_002671,CUST_00807,2023-04-17 22:24:46,,cancelled,1463.53,0.0,gift_card
ORD_002672,CUST_00206,2024-01-24 19:33:35,2024-01-26,delivered,967.89,0.0,credit_card
ORD_002673,CUST_00915,2023-09-06 03:08:51,2023-09-09,delivered,1597.3,0.0,gift_card
ORD_002674,CUST_00519,2023-09-08 20:13:44,2023-09-10,delivered,2382.99,0.0,paypal
ORD_002675,CUST_00753,2023-10-28 23:59:40,2023-10-31,delivered,1155.55,0.0,gift_card
ORD_002676,CUST_00454,2024-08-10 04:10:23,2024-08-12,delivered,1877.1,0.0,gift_card
ORD_002677,CUST_00415,2024-05-07 16:46:45,2024-05-12,delivered,1135.1,0.0,debit_card
ORD_002678,CUST_00385,2024-06-04 14:36:28,2024-06-12,delivered,631.98,0.0,debit_card
ORD_002679,CUST_00442,2023-11-04 10:24:37,2023-11-12,delivered,1574.26,0.0,credit_card
ORD_002680,CUST_00535,2023-01-15 22:57:10,2023-01-25,delivered,949.24,0.0,paypal
ORD_002681,CUST_00117,2024-02-01 07:41:32,2024-02-03,delivered,81.9,7.69,debit_card
ORD_002682,CUST_00938,2024-08-17 14:38:16,2024-08-22,delivered,440.01,0.0,credit_card
ORD_002683,CUST_00063,2023-08-13 23:16:11,2023-08-19,delivered,398.91,0.0,gift_card
ORD_002684,CUST_00293,2024-01-18 07:46:52,2024-01-25,delivered,494.56,0.0,paypal
ORD_002685,CUST_00191,2023-01-19 06:18:59,2023-01-23,delivered,322.15,0.0,debit_card
ORD_002686,CUST_00356,2024-06-04 03:01:58,2024-06-12,delivered,698.98,0.0,debit_card
ORD_002687,CUST_00588,2024-07-09 03:45:35,2024-07-13,delivered,1359.37,0.0,debit_card
ORD_002688,CUST_00597,2024-06-25 11:20:49,2024-06-27,delivered,760.08,0.0,paypal
ORD_002689,CUST_00374,2023-11-19 07:01:05,2023-11-24,delivered,1485.85,0.0,credit_card
ORD_002690,CUST_00189,2024-03-03 05:19:21,2024-03-10,delivered,2329.2,0.0,credit_card
ORD_002691,CUST_00814,2023-02-22 18:53:41,2023-03-02,delivered,1428.39,0.0,paypal
ORD_002692,CUST_00954,2023-02-01 04:04:40,2023-02-08,delivered,2724.99,0.0,debit_card
ORD_002693,CUST_00301,2023-06-05 10:35:21,2023-06-11,delivered,689.91,0.0,debit_card
ORD_002694,CUST_00384,2024-04-03 00:13:14,2024-04-11,delivered,907.74,0.0,debit_card
ORD_002695,CUST_00824,2023-01-28 23:11:34,2023-02-07,delivered,2284.95,0.0,debit_card
ORD_002696,CUST_00085,2023-06-12 04:59:47,2023-06-17,delivered,477.17,0.0,gift_card
ORD_002697,CUST_00335,2023-06-28 06:18:06,2023-07-05,delivered,841.09,0.0,gift_card
ORD_002698,CUST_00133,2024-03-28 15:02:44,2024-03-30,delivered,1500.4,0.0,gift_card
ORD_002699,CUST_00869,2024-01-17 17:34:21,2024-01-21,delivered,403.79,0.0,credit_card
ORD_002700,CUST_00760,2023-01-06 13:19:47,2023-01-16,delivered,864.26,0.0,paypal
ORD_002701,CUST_00786,2023-09-29 08:56:37,2023-10-07,delivered,1477.74,0.0,paypal
ORD_002702,CUST_00359,2024-06-29 02:57:05,2024-07-05,delivered,1738.56,0.0,debit_card
ORD_002703,CUST_00218,2023-03-04 15:00:15,2023-03-13,delivered,549.75,0.0,gift_card
ORD_002704,CUST_00007,2024-03-27 17:29:48,2024-04-04,delivered,51.3,10.86,gift_card
ORD_002705,CUST_00552,2024-11-15 19:05:25,2024-11-19,delivered,1741.62,0.0,credit_card
ORD_002706,CUST_00496,2023-10-13 22:13:16,2023-10-16,delivered,787.8,0.0,credit_card
ORD_002707,CUST_00984,2024-01-31 11:13:06,,returned,768.56,0.0,gift_card
ORD_002708,CUST_00762,2024-11-28 22:43:33,2024-12-05,delivered,733.26,0.0,credit_card
ORD_002709,CUST_00218,2024-10-05 22:21:49,2024-10-10,delivered,3718.89,0.0,paypal
ORD_002710,CUST_00929,2023-05-08 12:31:18,2023-05-17,delivered,926.12,0.0,paypal
ORD_002711,CUST_00559,2023-11-05 11:59:58,,cancelled,449.4,0.0,credit_card
ORD_002712,CUST_00060,2023-06-15 06:28:32,2023-06-20,delivered,1840.59,0.0,paypal
ORD_002713,CUST_00179,2023-04-29 06:15:17,2023-05-07,delivered,706.02,0.0,gift_card
ORD_002714,CUST_00397,2024-02-21 12:03:05,2024-02-29,delivered,1539.76,0.0,gift_card
ORD_002715,CUST_00646,2023-01-06 17:00:46,2023-01-11,delivered,855.87,0.0,paypal
ORD_002716,CUST_00345,2024-12-11 20:34:36,2024-12-17,delivered,1098.81,0.0,debit_card
ORD_002717,CUST_00814,2024-05-02 12:47:57,2024-05-10,delivered,948.78,0.0,credit_card
ORD_002718,CUST_00993,2024-08-01 01:53:53,2024-08-04,delivered,229.9,0.0,gift_card
ORD_002719,CUST_00094,2024-04-28 17:40:53,2024-05-05,delivered,1289.13,0.0,paypal
ORD_002720,CUST_00191,2023-08-07 13:59:45,2023-08-14,delivered,431.42,0.0,gift_card
ORD_002721,CUST_00329,2023-07-26 08:00:49,2023-07-29,delivered,782.5,0.0,gift_card
ORD_002722,CUST_00843,2024-03-08 01:29:19,2024-03-18,delivered,1928.98,0.0,credit_card
ORD_002723,CUST_00669,2023-10-18 17:28:06,2023-10-26,delivered,2008.8,0.0,gift_card
ORD_002724,CUST_00103,2024-02-01 19:29:11,2024-02-10,delivered,1364.31,0.0,debit_card
ORD_002725,CUST_00064,2023-10-29 16:40:10,2023-11-03,delivered,928.89,0.0,debit_card
ORD_002726,CUST_00275,2023-05-05 04:04:05,2023-05-09,delivered,586.9,0.0,paypal
ORD_002727,CUST_00654,2024-10-10 10:12:59,,cancelled,1688.83,0.0,credit_card
ORD_002728,CUST_00507,2023-06-06 13:50:01,2023-06-14,delivered,1665.96,0.0,gift_card
ORD_002729,CUST_00733,2024-08-08 18:46:30,,cancelled,1066.12,0.0,credit_card
ORD_002730,CUST_00725,2024-04-16 22:49:48,,cancelled,1912.05,0.0,gift_card
ORD_002731,CUST_00452,2023-07-19 01:22:20,2023-07-23,delivered,2792.56,0.0,credit_card
ORD_002732,CUST_00046,2023-09-17 19:15:58,2023-09-25,delivered,849.95,0.0,credit_card
ORD_002733,CUST_00243,2023-06-02 01:27:45,2023-06-04,delivered,925.35,0.0,paypal
ORD_002734,CUST_00929,2023-09-12 00:48:16,2023-09-20,delivered,1121.76,0.0,paypal
ORD_002735,CUST_00941,2024-11-28 10:35:36,2024-12-05,delivered,1087.42,0.0,credit_card
ORD_002736,CUST_00576,2023-07-22 05:07:25,2023-07-26,delivered,1267.62,0.0,paypal
ORD_002737,CUST_00250,2023-11-01 23:11:57,2023-11-03,delivered,494.67,0.0,credit_card
ORD_002738,CUST_00661,2023-04-03 13:26:46,2023-04-10,delivered,1377.81,0.0,gift_card
ORD_002739,CUST_00753,2024-05-20 05:30:08,2024-05-28,delivered,2293.72,0.0,gift_card
ORD_002740,CUST_00269,2023-08-10 15:54:03,,returned,558.65,0.0,gift_card
ORD_002741,CUST_00725,2023-12-17 19:21:43,,returned,170.12,0.0,gift_card
ORD_002742,CUST_00301,2023-01-23 09:11:48,2023-01-25,delivered,285.29,0.0,gift_card
ORD_002743,CUST_00118,2023-12-13 01:31:54,2023-12-15,delivered,782.56,0.0,paypal
ORD_002744,CUST_00538,2024-04-13 15:35:31,2024-04-17,delivered,440.75,0.0,debit_card
ORD_002745,CUST_00572,2024-05-20 23:08:12,2024-05-24,delivered,1929.28,0.0,credit_card
ORD_002746,CUST_00817,2024-06-05 20:07:26,2024-06-07,delivered,710.88,0.0,debit_card
ORD_002747,CUST_00422,2024-02-02 12:44:19,2024-02-07,delivered,1499.97,0.0,credit_card
ORD_002748,CUST_00435,2024-08-21 02:09:03,2024-08-26,delivered,394.34,0.0,credit_card
ORD_002749,CUST_00091,2023-11-12 02:37:30,,cancelled,2313.18,0.0,gift_card
ORD_002750,CUST_00083,2023-06-08 21:50:06,2023-06-13,delivered,1017.73,0.0,gift_card
ORD_002751,CUST_00547,2023-05-24 13:31:08,2023-05-28,delivered,1473.93,0.0,credit_card
ORD_002752,CUST_00010,2023-03-29 12:45:32,2023-04-01,delivered,3131.39,0.0,paypal
ORD_002753,CUST_00817,2023-02-02 08:36:01,2023-02-12,delivered,3085.86,0.0,paypal
ORD_002754,CUST_00059,2023-10-28 22:37:47,2023-11-01,delivered,114.95,0.0,debit_card
ORD_002755,CUST_00060,2024-09-16 23:29:55,2024-09-18,delivered,1314.93,0.0,credit_card
ORD_002756,CUST_00103,2023-03-24 21:35:03,2023-03-28,delivered,2353.85,0.0,debit_card
ORD_002757,CUST_00692,2024-07-30 23:02:43,2024-08-09,delivered,125.46,0.0,credit_card
ORD_002758,CUST_00085,2024-12-25 17:56:16,2024-12-31,delivered,934.74,0.0,gift_card
ORD_002759,CUST_00133,2024-11-10 00:54:32,2024-11-17,delivered,453.87,0.0,gift_card
ORD_002760,CUST_00973,2023-06-09 16:20:54,2023-06-12,delivered,27.55,16.78,gift_card
ORD_002761,CUST_00580,2023-06-05 10:55:44,2023-06-13,delivered,1054.51,0.0,paypal
ORD_002762,CUST_00107,2024-08-13 02:56:22,2024-08-22,delivered,1293.61,0.0,gift_card
ORD_002763,CUST_00083,2024-03-18 21:25:42,2024-03-26,delivered,902.88,0.0,debit_card
ORD_002764,CUST_00293,2024-07-25 10:29:20,2024-07-29,delivered,429.09,0.0,debit_card
ORD_002765,CUST_00654,2024-08-03 10:10:44,2024-08-10,delivered,315.99,0.0,credit_card
ORD_002766,CUST_00354,2023-08-20 22:29:23,2023-08-30,delivered,464.48,0.0,gift_card
ORD_002767,CUST_00929,2024-10-08 22:56:05,2024-10-10,delivered,796.22,0.0,paypal
ORD_002768,CUST_00045,2024-06-19 17:52:06,2024-06-21,delivered,1818.08,0.0,credit_card
ORD_002769,CUST_00452,2024-06-07 16:07:01,,cancelled,449.44,0.0,debit_card
ORD_002770,CUST_00142,2023-06-16 11:37:56,2023-06-22,delivered,453.87,0.0,paypal
ORD_002771,CUST_00243,2024-11-19 16:23:38,2024-11-27,delivered,938.44,0.0,paypal
ORD_002772,CUST_00094,2024-04-05 19:08:01,2024-04-08,delivered,112.14,12.82,paypal
ORD_002773,CUST_00269,2024-09-27 06:01:15,2024-10-07,delivered,1972.9,0.0,credit_card
ORD_002774,CUST_00188,2023-08-24 15:14:16,2023-09-03,delivered,1865.83,0.0,paypal
ORD_002775,CUST_00712,2023-10-08 08:22:40,2023-10-14,delivered,683.3,0.0,gift_card
ORD_002776,CUST_00232,2023-12-27 05:28:53,2024-01-04,delivered,1238.44,0.0,paypal
ORD_002777,CUST_00993,2023-02-12 05:29:04,2023-02-17,delivered,1213.35,0.0,credit_card
ORD_002778,CUST_00711,2024-05-18 04:25:41,2024-05-28,delivered,408.6,0.0,credit_card
ORD_002779,CUST_00601,2024-05-01 07:40:43,2024-05-10,delivered,317.34,0.0,credit_card
ORD_002780,CUST_00247,2023-06-28 11:58:11,2023-07-04,delivered,434.24,0.0,gift_card
ORD_002781,CUST_00926,2024-03-16 06:47:10,2024-03-25,delivered,1175.03,0.0,gift_card
ORD_002782,CUST_00075,2024-11-22 10:39:07,2024-12-01,delivered,1066.32,0.0,credit_card
ORD_002783,CUST_00621,2024-11-17 22:02:45,2024-11-26,delivered,1846.87,0.0,debit_card
ORD_002784,CUST_00401,2024-10-17 05:08:17,2024-10-26,delivered,657.52,0.0,debit_card
ORD_002785,CUST_00206,2023-07-15 23:49:12,2023-07-19,delivered,68.08,16.98,gift_card
ORD_002786,CUST_00414,2023-06-18 09:33:28,,cancelled,1514.25,0.0,gift_card
ORD_002787,CUST_00959,2024-02-01 23:34:59,2024-02-06,delivered,1109.65,0.0,gift_card
ORD_002788,CUST_00277,2023-01-19 11:53:51,2023-01-28,delivered,1361.12,0.0,gift_card
ORD_002789,CUST_00767,2023-08-29 16:59:02,,cancelled,996.06,0.0,gift_card
ORD_002790,CUST_00775,2023-01-10 14:24:48,2023-01-16,delivered,2818.98,0.0,paypal
ORD_002791,CUST_00247,2023-06-18 02:25:38,2023-06-28,delivered,2289.69,0.0,debit_card
ORD_002792,CUST_00054,2024-10-06 08:37:34,,cancelled,1227.9,0.0,paypal
ORD_002793,CUST_00601,2023-05-21 12:34:38,2023-05-31,delivered,42.3,9.99,credit_card
ORD_002794,CUST_00172,2024-10-30 06:14:08,2024-11-08,delivered,202.55,0.0,gift_card
ORD_002795,CUST_00776,2023-09-17 08:56:38,2023-09-19,delivered,499.13,0.0,debit_card
ORD_002796,CUST_00486,2023-06-10 06:41:35,2023-06-13,delivered,585.97,0.0,gift_card
ORD_002797,CUST_00018,2024-01-24 01:04:59,,returned,1624.22,0.0,paypal
ORD_002798,CUST_00150,2024-07-13 04:41:36,2024-07-15,delivered,1057.64,0.0,gift_card
ORD_002799,CUST_00263,2023-10-29 19:30:06,2023-11-04,delivered,147.18,0.0,debit_card
ORD_002800,CUST_00527,2024-07-13 05:12:00,,cancelled,727.65,0.0,credit_card
ORD_002801,CUST_00626,2023-09-12 06:24:36,2023-09-16,delivered,1246.99,0.0,credit_card
ORD_002802,CUST_00691,2023-12-22 15:34:57,2023-12-29,delivered,768.58,0.0,gift_card
